experiment_id,episode,avg_eval_score,target_score,learning_rate,batch_size,gamma,first_hid,second_hid,epsilon_decay
run_1,150,-131.86259054823344,250,0.0005,256,0.99,200,100,0.995
run_1,155,-116.52127134954021,250,0.0005,256,0.99,200,100,0.995
run_1,160,-82.89405538618954,250,0.0005,256,0.99,200,100,0.995
run_1,165,-77.38555578817385,250,0.0005,256,0.99,200,100,0.995
run_1,170,-50.56764035474613,250,0.0005,256,0.99,200,100,0.995
run_1,175,-47.98041224905683,250,0.0005,256,0.99,200,100,0.995
run_1,180,-32.41724409391676,250,0.0005,256,0.99,200,100,0.995
run_1,185,-21.03317238266953,250,0.0005,256,0.99,200,100,0.995
run_1,190,-15.167465492458803,250,0.0005,256,0.99,200,100,0.995
run_1,195,-7.39626097043203,250,0.0005,256,0.99,200,100,0.995
run_1,200,-14.109471357065942,250,0.0005,256,0.99,200,100,0.995
run_1,205,-7.943495501028603,250,0.0005,256,0.99,200,100,0.995
run_1,210,-7.281789357459411,250,0.0005,256,0.99,200,100,0.995
run_1,215,-11.292821837040055,250,0.0005,256,0.99,200,100,0.995
run_1,220,14.404597207460034,250,0.0005,256,0.99,200,100,0.995
run_1,225,-84.49131416718414,250,0.0005,256,0.99,200,100,0.995
run_1,230,-4.106917862731221,250,0.0005,256,0.99,200,100,0.995
run_1,235,106.65696999509143,250,0.0005,256,0.99,200,100,0.995
run_1,240,3.412831125331872,250,0.0005,256,0.99,200,100,0.995
run_1,245,143.28738126061913,250,0.0005,256,0.99,200,100,0.995
run_1,250,10.13512881853114,250,0.0005,256,0.99,200,100,0.995
run_1,255,182.9483588626835,250,0.0005,256,0.99,200,100,0.995
run_1,260,227.62185581502845,250,0.0005,256,0.99,200,100,0.995
run_1,265,129.89579459108444,250,0.0005,256,0.99,200,100,0.995
run_1,270,162.08623287805807,250,0.0005,256,0.99,200,100,0.995
run_1,275,250.4567184077924,250,0.0005,256,0.99,200,100,0.995
run_10,5,-401.2956302927399,250,0.0005,256,0.99,200,100,0.995
run_10,10,-194.0204172092826,250,0.0005,256,0.99,200,100,0.995
run_10,15,-498.15782215735345,250,0.0005,256,0.99,200,100,0.995
run_10,20,-321.3874031547982,250,0.0005,256,0.99,200,100,0.995
run_10,25,-157.99710904465627,250,0.0005,256,0.99,200,100,0.995
run_10,30,-124.46190164630434,250,0.0005,256,0.99,200,100,0.995
run_10,35,-160.06489126511343,250,0.0005,256,0.99,200,100,0.995
run_10,40,-129.66073309250314,250,0.0005,256,0.99,200,100,0.995
run_10,45,-178.03974913419023,250,0.0005,256,0.99,200,100,0.995
run_10,50,-188.30524924158064,250,0.0005,256,0.99,200,100,0.995
run_10,55,-237.96727277550718,250,0.0005,256,0.99,200,100,0.995
run_10,60,-239.17388610507004,250,0.0005,256,0.99,200,100,0.995
run_10,65,-225.3286216254549,250,0.0005,256,0.99,200,100,0.995
run_10,70,-262.9317601464987,250,0.0005,256,0.99,200,100,0.995
run_10,75,-210.70888601609357,250,0.0005,256,0.99,200,100,0.995
run_10,80,-274.4821680274378,250,0.0005,256,0.99,200,100,0.995
run_10,85,-257.2199878246622,250,0.0005,256,0.99,200,100,0.995
run_10,90,-313.0052767770719,250,0.0005,256,0.99,200,100,0.995
run_10,95,-335.86790684197655,250,0.0005,256,0.99,200,100,0.995
run_10,100,-326.1441584174474,250,0.0005,256,0.99,200,100,0.995
run_10,105,-306.51343921127534,250,0.0005,256,0.99,200,100,0.995
run_10,110,-242.8251447547505,250,0.0005,256,0.99,200,100,0.995
run_10,115,-175.24219700167035,250,0.0005,256,0.99,200,100,0.995
run_10,120,-169.9883273734419,250,0.0005,256,0.99,200,100,0.995
run_10,125,-207.1913646023325,250,0.0005,256,0.99,200,100,0.995
run_10,130,-126.44636390178395,250,0.0005,256,0.99,200,100,0.995
run_10,135,-113.00871698979128,250,0.0005,256,0.99,200,100,0.995
run_10,140,-112.01391826601161,250,0.0005,256,0.99,200,100,0.995
run_10,145,-102.17813347257238,250,0.0005,256,0.99,200,100,0.995
run_10,150,-72.00856586943141,250,0.0005,256,0.99,200,100,0.995
run_10,155,-75.25862395249162,250,0.0005,256,0.99,200,100,0.995
run_10,160,-66.32904767572958,250,0.0005,256,0.99,200,100,0.995
run_10,165,-43.88531205754558,250,0.0005,256,0.99,200,100,0.995
run_10,170,-46.49811176683433,250,0.0005,256,0.99,200,100,0.995
run_10,175,-4.430006571409902,250,0.0005,256,0.99,200,100,0.995
run_10,180,-25.747162107880705,250,0.0005,256,0.99,200,100,0.995
run_10,185,-60.36105272891346,250,0.0005,256,0.99,200,100,0.995
run_10,190,-14.747327069108195,250,0.0005,256,0.99,200,100,0.995
run_10,195,-2.357042694724145,250,0.0005,256,0.99,200,100,0.995
run_10,200,-8.737207162739669,250,0.0005,256,0.99,200,100,0.995
run_10,205,-6.906776263737183,250,0.0005,256,0.99,200,100,0.995
run_10,210,3.152575055904388,250,0.0005,256,0.99,200,100,0.995
run_10,215,-29.36820793508523,250,0.0005,256,0.99,200,100,0.995
run_10,220,3.2725016892996046,250,0.0005,256,0.99,200,100,0.995
run_10,225,-48.312428255236135,250,0.0005,256,0.99,200,100,0.995
run_10,230,-29.754584215564638,250,0.0005,256,0.99,200,100,0.995
run_10,235,-4.977650707095213,250,0.0005,256,0.99,200,100,0.995
run_10,240,0.12536376970037183,250,0.0005,256,0.99,200,100,0.995
run_10,245,-7.4653704833043175,250,0.0005,256,0.99,200,100,0.995
run_10,250,-15.216389165727747,250,0.0005,256,0.99,200,100,0.995
run_10,255,-51.99294289250039,250,0.0005,256,0.99,200,100,0.995
run_10,260,-10.724894314653527,250,0.0005,256,0.99,200,100,0.995
run_10,265,-6.4080726187400625,250,0.0005,256,0.99,200,100,0.995
run_10,270,-34.43095247198768,250,0.0005,256,0.99,200,100,0.995
run_10,275,-3.4587236464752102,250,0.0005,256,0.99,200,100,0.995
run_10,280,0.2555742210298139,250,0.0005,256,0.99,200,100,0.995
run_10,285,127.69680124229096,250,0.0005,256,0.99,200,100,0.995
run_10,290,-361.2488890621811,250,0.0005,256,0.99,200,100,0.995
run_10,295,0.4673480895343939,250,0.0005,256,0.99,200,100,0.995
run_10,300,229.48975942530424,250,0.0005,256,0.99,200,100,0.995
run_10,305,120.5420667928482,250,0.0005,256,0.99,200,100,0.995
run_10,310,229.68483861490873,250,0.0005,256,0.99,200,100,0.995
run_10,315,212.86217872529315,250,0.0005,256,0.99,200,100,0.995
run_10,320,209.44610962000283,250,0.0005,256,0.99,200,100,0.995
run_10,325,230.30139666681845,250,0.0005,256,0.99,200,100,0.995
run_10,330,231.01464096920185,250,0.0005,256,0.99,200,100,0.995
run_10,335,214.96856440208066,250,0.0005,256,0.99,200,100,0.995
run_10,340,232.1864460989378,250,0.0005,256,0.99,200,100,0.995
run_10,345,55.13119125908115,250,0.0005,256,0.99,200,100,0.995
run_10,350,235.3688640568117,250,0.0005,256,0.99,200,100,0.995
run_10,355,156.33189040877772,250,0.0005,256,0.99,200,100,0.995
run_10,360,233.31536758830651,250,0.0005,256,0.99,200,100,0.995
run_10,365,256.00819324938936,250,0.0005,256,0.99,200,100,0.995
run_11,5,-705.0282197327294,250,0.0005,256,0.99,200,100,0.995
run_11,10,-734.927836459238,250,0.0005,256,0.99,200,100,0.995
run_11,15,-459.96936182993113,250,0.0005,256,0.99,200,100,0.995
run_11,20,-212.51220098774237,250,0.0005,256,0.99,200,100,0.995
run_11,25,-128.85801382728332,250,0.0005,256,0.99,200,100,0.995
run_11,30,-175.06542879174293,250,0.0005,256,0.99,200,100,0.995
run_11,35,-166.4281965664458,250,0.0005,256,0.99,200,100,0.995
run_11,40,-175.96261712999637,250,0.0005,256,0.99,200,100,0.995
run_11,45,-155.69571024765935,250,0.0005,256,0.99,200,100,0.995
run_11,50,-114.84289999732201,250,0.0005,256,0.99,200,100,0.995
run_11,55,-121.12549148654129,250,0.0005,256,0.99,200,100,0.995
run_11,60,-114.82850036950431,250,0.0005,256,0.99,200,100,0.995
run_11,65,-137.83579224443164,250,0.0005,256,0.99,200,100,0.995
run_11,70,-127.2353948607383,250,0.0005,256,0.99,200,100,0.995
run_11,75,-120.5206023476438,250,0.0005,256,0.99,200,100,0.995
run_11,80,-105.97271162301413,250,0.0005,256,0.99,200,100,0.995
run_11,85,-121.08597544708218,250,0.0005,256,0.99,200,100,0.995
run_11,90,-113.67143943219045,250,0.0005,256,0.99,200,100,0.995
run_11,95,-104.99988573708234,250,0.0005,256,0.99,200,100,0.995
run_11,100,-127.68371356408788,250,0.0005,256,0.99,200,100,0.995
run_11,105,-108.48918913511834,250,0.0005,256,0.99,200,100,0.995
run_11,110,-96.1016727009895,250,0.0005,256,0.99,200,100,0.995
run_11,115,-109.53196878879399,250,0.0005,256,0.99,200,100,0.995
run_11,120,-126.90528321347263,250,0.0005,256,0.99,200,100,0.995
run_11,125,-113.05672234694887,250,0.0005,256,0.99,200,100,0.995
run_11,130,-114.41428716920825,250,0.0005,256,0.99,200,100,0.995
run_11,135,-95.02373592853698,250,0.0005,256,0.99,200,100,0.995
run_11,140,-95.96286817564494,250,0.0005,256,0.99,200,100,0.995
run_11,145,-85.59354085659427,250,0.0005,256,0.99,200,100,0.995
run_11,150,-80.75089145979355,250,0.0005,256,0.99,200,100,0.995
run_11,155,-75.92224228744693,250,0.0005,256,0.99,200,100,0.995
run_11,160,-65.87588444885493,250,0.0005,256,0.99,200,100,0.995
run_11,165,-25.18464793975562,250,0.0005,256,0.99,200,100,0.995
run_11,170,-23.960960548054636,250,0.0005,256,0.99,200,100,0.995
run_11,175,-12.752662946132089,250,0.0005,256,0.99,200,100,0.995
run_11,180,-7.043367514056243,250,0.0005,256,0.99,200,100,0.995
run_11,185,-5.563992289055366,250,0.0005,256,0.99,200,100,0.995
run_11,190,4.3653988724661605,250,0.0005,256,0.99,200,100,0.995
run_11,195,8.37876619562167,250,0.0005,256,0.99,200,100,0.995
run_11,200,-7.9996521182756535,250,0.0005,256,0.99,200,100,0.995
run_11,205,9.559106263552266,250,0.0005,256,0.99,200,100,0.995
run_11,210,29.553186993239557,250,0.0005,256,0.99,200,100,0.995
run_11,215,69.67513535421402,250,0.0005,256,0.99,200,100,0.995
run_11,220,129.38666817783792,250,0.0005,256,0.99,200,100,0.995
run_11,225,-3.4314434292025475,250,0.0005,256,0.99,200,100,0.995
run_11,230,176.10347234088212,250,0.0005,256,0.99,200,100,0.995
run_11,235,97.02134267557238,250,0.0005,256,0.99,200,100,0.995
run_11,240,150.71188668441488,250,0.0005,256,0.99,200,100,0.995
run_11,245,213.17679649082956,250,0.0005,256,0.99,200,100,0.995
run_11,250,225.7401751750162,250,0.0005,256,0.99,200,100,0.995
run_11,255,212.44336985103087,250,0.0005,256,0.99,200,100,0.995
run_11,260,246.05387591495756,250,0.0005,256,0.99,200,100,0.995
run_11,265,-20.594420409979758,250,0.0005,256,0.99,200,100,0.995
run_11,270,215.2725947312831,250,0.0005,256,0.99,200,100,0.995
run_11,275,-298.9991869409122,250,0.0005,256,0.99,200,100,0.995
run_11,280,232.29369523933696,250,0.0005,256,0.99,200,100,0.995
run_11,285,161.37540238335401,250,0.0005,256,0.99,200,100,0.995
run_11,290,235.64507362705007,250,0.0005,256,0.99,200,100,0.995
run_11,295,226.54933399233113,250,0.0005,256,0.99,200,100,0.995
run_11,300,208.75680399655826,250,0.0005,256,0.99,200,100,0.995
run_11,305,155.26568038119964,250,0.0005,256,0.99,200,100,0.995
run_11,310,171.05778070971897,250,0.0005,256,0.99,200,100,0.995
run_11,315,169.2862124011361,250,0.0005,256,0.99,200,100,0.995
run_11,320,185.46529851204457,250,0.0005,256,0.99,200,100,0.995
run_11,325,219.78865727347798,250,0.0005,256,0.99,200,100,0.995
run_11,330,4.785124994456721,250,0.0005,256,0.99,200,100,0.995
run_11,335,233.4851417769528,250,0.0005,256,0.99,200,100,0.995
run_11,340,-31.7733576099061,250,0.0005,256,0.99,200,100,0.995
run_11,345,211.11147275782065,250,0.0005,256,0.99,200,100,0.995
run_11,350,226.48070452074998,250,0.0005,256,0.99,200,100,0.995
run_11,355,2.8932625916388317,250,0.0005,256,0.99,200,100,0.995
run_11,360,195.26714867841542,250,0.0005,256,0.99,200,100,0.995
run_11,365,245.36758325231546,250,0.0005,256,0.99,200,100,0.995
run_11,370,250.31592042060024,250,0.0005,256,0.99,200,100,0.995
run_12,5,-520.867036036343,250,0.0005,256,0.99,200,100,0.995
run_12,10,-538.6263003544391,250,0.0005,256,0.99,200,100,0.995
run_12,15,-364.40362965658215,250,0.0005,256,0.99,200,100,0.995
run_12,20,-308.87050295156797,250,0.0005,256,0.99,200,100,0.995
run_12,25,-217.26768143629934,250,0.0005,256,0.99,200,100,0.995
run_12,30,-128.71124148551374,250,0.0005,256,0.99,200,100,0.995
run_12,35,-181.3506520164814,250,0.0005,256,0.99,200,100,0.995
run_12,40,-157.04180368805595,250,0.0005,256,0.99,200,100,0.995
run_12,45,-164.01041982930275,250,0.0005,256,0.99,200,100,0.995
run_12,50,-136.83941441436676,250,0.0005,256,0.99,200,100,0.995
run_12,55,-166.93923361945085,250,0.0005,256,0.99,200,100,0.995
run_12,60,-197.36209987711965,250,0.0005,256,0.99,200,100,0.995
run_12,65,-183.8504139634282,250,0.0005,256,0.99,200,100,0.995
run_12,70,-176.97635169908355,250,0.0005,256,0.99,200,100,0.995
run_12,75,-204.59269515621145,250,0.0005,256,0.99,200,100,0.995
run_12,80,-187.0839655223464,250,0.0005,256,0.99,200,100,0.995
run_12,85,-197.66185284009987,250,0.0005,256,0.99,200,100,0.995
run_12,90,-202.33082539549744,250,0.0005,256,0.99,200,100,0.995
run_12,95,-187.74352798730175,250,0.0005,256,0.99,200,100,0.995
run_12,100,-166.42985773501883,250,0.0005,256,0.99,200,100,0.995
run_12,105,-187.44200646485749,250,0.0005,256,0.99,200,100,0.995
run_12,110,-164.9938773369517,250,0.0005,256,0.99,200,100,0.995
run_12,115,-158.61712619357073,250,0.0005,256,0.99,200,100,0.995
run_12,120,-298.73891772301243,250,0.0005,256,0.99,200,100,0.995
run_12,125,-360.00222314184316,250,0.0005,256,0.99,200,100,0.995
run_12,130,-295.51503796123046,250,0.0005,256,0.99,200,100,0.995
run_12,135,-264.1273426421314,250,0.0005,256,0.99,200,100,0.995
run_12,140,-182.63285267552095,250,0.0005,256,0.99,200,100,0.995
run_12,145,-143.41657558612286,250,0.0005,256,0.99,200,100,0.995
run_12,150,-137.70401854625004,250,0.0005,256,0.99,200,100,0.995
run_12,155,-113.07948691529434,250,0.0005,256,0.99,200,100,0.995
run_12,160,-124.84537335588307,250,0.0005,256,0.99,200,100,0.995
run_12,165,-106.73381367782801,250,0.0005,256,0.99,200,100,0.995
run_12,170,-64.15933779583946,250,0.0005,256,0.99,200,100,0.995
run_12,175,-52.493395094255426,250,0.0005,256,0.99,200,100,0.995
run_12,180,-59.527577929140385,250,0.0005,256,0.99,200,100,0.995
run_12,185,-21.023081119818045,250,0.0005,256,0.99,200,100,0.995
run_12,190,-19.86367419204323,250,0.0005,256,0.99,200,100,0.995
run_12,195,-6.6770794043591195,250,0.0005,256,0.99,200,100,0.995
run_12,200,-19.59423386897434,250,0.0005,256,0.99,200,100,0.995
run_12,205,-7.380586816969332,250,0.0005,256,0.99,200,100,0.995
run_12,210,70.22579074835478,250,0.0005,256,0.99,200,100,0.995
run_12,215,0.45330920939793556,250,0.0005,256,0.99,200,100,0.995
run_12,220,-64.12324032903621,250,0.0005,256,0.99,200,100,0.995
run_12,225,55.726892428053645,250,0.0005,256,0.99,200,100,0.995
run_12,230,25.199637764838744,250,0.0005,256,0.99,200,100,0.995
run_12,235,37.553503868218236,250,0.0005,256,0.99,200,100,0.995
run_12,240,-14.74762922552857,250,0.0005,256,0.99,200,100,0.995
run_12,245,71.93184441616974,250,0.0005,256,0.99,200,100,0.995
run_12,250,142.74563146773326,250,0.0005,256,0.99,200,100,0.995
run_12,255,237.75479971490898,250,0.0005,256,0.99,200,100,0.995
run_12,260,141.50921278437755,250,0.0005,256,0.99,200,100,0.995
run_12,265,215.12375623309194,250,0.0005,256,0.99,200,100,0.995
run_12,270,165.17873366308748,250,0.0005,256,0.99,200,100,0.995
run_12,275,228.7744137255212,250,0.0005,256,0.99,200,100,0.995
run_12,280,81.61919249984673,250,0.0005,256,0.99,200,100,0.995
run_12,285,-39.49432826272869,250,0.0005,256,0.99,200,100,0.995
run_12,290,161.42302321749384,250,0.0005,256,0.99,200,100,0.995
run_12,295,122.10192958645996,250,0.0005,256,0.99,200,100,0.995
run_12,300,209.26763685174575,250,0.0005,256,0.99,200,100,0.995
run_12,305,189.57829524303298,250,0.0005,256,0.99,200,100,0.995
run_12,310,238.88379192390158,250,0.0005,256,0.99,200,100,0.995
run_12,315,190.06900506419848,250,0.0005,256,0.99,200,100,0.995
run_12,320,154.55004081789752,250,0.0005,256,0.99,200,100,0.995
run_12,325,59.955863749481274,250,0.0005,256,0.99,200,100,0.995
run_12,330,219.41195740013524,250,0.0005,256,0.99,200,100,0.995
run_12,335,145.08897837471102,250,0.0005,256,0.99,200,100,0.995
run_12,340,245.8941608449601,250,0.0005,256,0.99,200,100,0.995
run_12,345,111.27656182684218,250,0.0005,256,0.99,200,100,0.995
run_12,350,237.3960224035455,250,0.0005,256,0.99,200,100,0.995
run_12,355,246.01469945165908,250,0.0005,256,0.99,200,100,0.995
run_12,360,200.58399088315863,250,0.0005,256,0.99,200,100,0.995
run_12,365,225.63179419599774,250,0.0005,256,0.99,200,100,0.995
run_12,370,204.94138281343157,250,0.0005,256,0.99,200,100,0.995
run_12,375,222.88260414885866,250,0.0005,256,0.99,200,100,0.995
run_12,380,191.2791025709161,250,0.0005,256,0.99,200,100,0.995
run_12,385,224.07464024540565,250,0.0005,256,0.99,200,100,0.995
run_12,390,242.4591029162064,250,0.0005,256,0.99,200,100,0.995
run_12,395,236.21685423890295,250,0.0005,256,0.99,200,100,0.995
run_12,400,181.88773126463903,250,0.0005,256,0.99,200,100,0.995
run_12,405,145.77083365444065,250,0.0005,256,0.99,200,100,0.995
run_12,410,233.36674759436545,250,0.0005,256,0.99,200,100,0.995
run_12,415,191.57219707531698,250,0.0005,256,0.99,200,100,0.995
run_12,420,124.89622294075032,250,0.0005,256,0.99,200,100,0.995
run_12,425,161.42586530906678,250,0.0005,256,0.99,200,100,0.995
run_12,430,214.08249176914106,250,0.0005,256,0.99,200,100,0.995
run_12,435,53.54532490792461,250,0.0005,256,0.99,200,100,0.995
run_12,440,245.65321929356668,250,0.0005,256,0.99,200,100,0.995
run_12,445,106.73154241235488,250,0.0005,256,0.99,200,100,0.995
run_12,450,208.7530951974812,250,0.0005,256,0.99,200,100,0.995
run_12,455,250.40915290408287,250,0.0005,256,0.99,200,100,0.995
run_13,5,-564.1407123433082,250,0.0005,256,0.99,200,100,0.995
run_13,10,-248.0082149010459,250,0.0005,256,0.99,200,100,0.995
run_13,15,-134.94161628266005,250,0.0005,256,0.99,200,100,0.995
run_13,20,-175.86855064138226,250,0.0005,256,0.99,200,100,0.995
run_13,25,-75.56509776003021,250,0.0005,256,0.99,200,100,0.995
run_13,30,-31.111219652930732,250,0.0005,256,0.99,200,100,0.995
run_13,35,-43.5193815080707,250,0.0005,256,0.99,200,100,0.995
run_13,40,-104.75531149187233,250,0.0005,256,0.99,200,100,0.995
run_13,45,-116.52141628418462,250,0.0005,256,0.99,200,100,0.995
run_13,50,-81.32824478057157,250,0.0005,256,0.99,200,100,0.995
run_13,55,-68.9572913043884,250,0.0005,256,0.99,200,100,0.995
run_13,60,-128.75284850071463,250,0.0005,256,0.99,200,100,0.995
run_13,65,-231.22518481378683,250,0.0005,256,0.99,200,100,0.995
run_13,70,-145.2454249531249,250,0.0005,256,0.99,200,100,0.995
run_13,75,-135.81593311522545,250,0.0005,256,0.99,200,100,0.995
run_13,80,-200.0499051498295,250,0.0005,256,0.99,200,100,0.995
run_13,85,-75.70841364568095,250,0.0005,256,0.99,200,100,0.995
run_13,90,-117.1735402286275,250,0.0005,256,0.99,200,100,0.995
run_13,95,-123.96857182313711,250,0.0005,256,0.99,200,100,0.995
run_13,100,-136.62814037206363,250,0.0005,256,0.99,200,100,0.995
run_13,105,-154.86241964744178,250,0.0005,256,0.99,200,100,0.995
run_13,110,-178.64972254777894,250,0.0005,256,0.99,200,100,0.995
run_13,115,-171.06252999688303,250,0.0005,256,0.99,200,100,0.995
run_13,120,-210.87699664081575,250,0.0005,256,0.99,200,100,0.995
run_13,125,-218.01786677505078,250,0.0005,256,0.99,200,100,0.995
run_13,130,-230.2188952974419,250,0.0005,256,0.99,200,100,0.995
run_13,135,-199.97155368122515,250,0.0005,256,0.99,200,100,0.995
run_13,140,-180.85384597866815,250,0.0005,256,0.99,200,100,0.995
run_13,145,-170.4044021365863,250,0.0005,256,0.99,200,100,0.995
run_13,150,-183.27470927482042,250,0.0005,256,0.99,200,100,0.995
run_13,155,-200.37019704411216,250,0.0005,256,0.99,200,100,0.995
run_13,160,-178.19001897477713,250,0.0005,256,0.99,200,100,0.995
run_13,165,-170.37398443103802,250,0.0005,256,0.99,200,100,0.995
run_13,170,-68.55094421786094,250,0.0005,256,0.99,200,100,0.995
run_13,175,1.713014643508108,250,0.0005,256,0.99,200,100,0.995
run_13,180,-7.400478727540053,250,0.0005,256,0.99,200,100,0.995
run_13,185,-42.36681898488293,250,0.0005,256,0.99,200,100,0.995
run_13,190,11.29167515486611,250,0.0005,256,0.99,200,100,0.995
run_13,195,-29.351077298208462,250,0.0005,256,0.99,200,100,0.995
run_13,200,154.0338406958107,250,0.0005,256,0.99,200,100,0.995
run_13,205,-69.49303992477842,250,0.0005,256,0.99,200,100,0.995
run_13,210,185.25333242693483,250,0.0005,256,0.99,200,100,0.995
run_13,215,166.35002974334427,250,0.0005,256,0.99,200,100,0.995
run_13,220,79.65081765797177,250,0.0005,256,0.99,200,100,0.995
run_13,225,9.1573869337636,250,0.0005,256,0.99,200,100,0.995
run_13,230,121.94989961290919,250,0.0005,256,0.99,200,100,0.995
run_13,235,136.95569921214542,250,0.0005,256,0.99,200,100,0.995
run_13,240,106.24514260348549,250,0.0005,256,0.99,200,100,0.995
run_13,245,183.5553120970172,250,0.0005,256,0.99,200,100,0.995
run_13,250,59.30609179582554,250,0.0005,256,0.99,200,100,0.995
run_13,255,178.63359839888017,250,0.0005,256,0.99,200,100,0.995
run_13,260,111.7400296168699,250,0.0005,256,0.99,200,100,0.995
run_13,265,176.90138007515677,250,0.0005,256,0.99,200,100,0.995
run_13,270,95.3774205830505,250,0.0005,256,0.99,200,100,0.995
run_13,275,222.37840658216982,250,0.0005,256,0.99,200,100,0.995
run_13,280,114.16287784439335,250,0.0005,256,0.99,200,100,0.995
run_13,285,168.77495689774778,250,0.0005,256,0.99,200,100,0.995
run_13,290,168.14069149297075,250,0.0005,256,0.99,200,100,0.995
run_13,295,163.82607466261538,250,0.0005,256,0.99,200,100,0.995
run_13,300,180.88389873983002,250,0.0005,256,0.99,200,100,0.995
run_13,305,178.72375417782914,250,0.0005,256,0.99,200,100,0.995
run_13,310,186.14954761954533,250,0.0005,256,0.99,200,100,0.995
run_13,315,213.5026367550043,250,0.0005,256,0.99,200,100,0.995
run_13,320,213.60508926513663,250,0.0005,256,0.99,200,100,0.995
run_13,325,59.078974072837035,250,0.0005,256,0.99,200,100,0.995
run_13,330,218.0629975742964,250,0.0005,256,0.99,200,100,0.995
run_13,335,206.75200693565867,250,0.0005,256,0.99,200,100,0.995
run_13,340,214.60962771945591,250,0.0005,256,0.99,200,100,0.995
run_13,345,187.46000737005113,250,0.0005,256,0.99,200,100,0.995
run_13,350,219.89141422036164,250,0.0005,256,0.99,200,100,0.995
run_13,355,201.80772520364872,250,0.0005,256,0.99,200,100,0.995
run_13,360,239.1488576313671,250,0.0005,256,0.99,200,100,0.995
run_13,365,238.10519138867693,250,0.0005,256,0.99,200,100,0.995
run_13,370,250.0715738621643,250,0.0005,256,0.99,200,100,0.995
run_14,5,-655.9026146646146,250,0.0005,256,0.99,200,100,0.995
run_14,10,-167.24549015230352,250,0.0005,256,0.99,200,100,0.995
run_14,15,-295.02984163943745,250,0.0005,256,0.99,200,100,0.995
run_14,20,-287.0133369106953,250,0.0005,256,0.99,200,100,0.995
run_14,25,-692.6624832296089,250,0.0005,256,0.99,200,100,0.995
run_14,30,-204.47088437505082,250,0.0005,256,0.99,200,100,0.995
run_14,35,-468.1918353778641,250,0.0005,256,0.99,200,100,0.995
run_14,40,-86.70844162549385,250,0.0005,256,0.99,200,100,0.995
run_14,45,-96.83080103626932,250,0.0005,256,0.99,200,100,0.995
run_14,50,-214.00853053581721,250,0.0005,256,0.99,200,100,0.995
run_14,55,-344.5227865204565,250,0.0005,256,0.99,200,100,0.995
run_14,60,-244.48514762595346,250,0.0005,256,0.99,200,100,0.995
run_14,65,-106.86783452241677,250,0.0005,256,0.99,200,100,0.995
run_14,70,-128.77406402837383,250,0.0005,256,0.99,200,100,0.995
run_14,75,-108.42671769045894,250,0.0005,256,0.99,200,100,0.995
run_14,80,-141.64132090546664,250,0.0005,256,0.99,200,100,0.995
run_14,85,-92.51138079668705,250,0.0005,256,0.99,200,100,0.995
run_14,90,-205.2567724588211,250,0.0005,256,0.99,200,100,0.995
run_14,95,-139.25355577544957,250,0.0005,256,0.99,200,100,0.995
run_14,100,-120.80035741588804,250,0.0005,256,0.99,200,100,0.995
run_14,105,-100.03699989000874,250,0.0005,256,0.99,200,100,0.995
run_14,110,-120.10610349963447,250,0.0005,256,0.99,200,100,0.995
