experiment_id,episode,avg_eval_score,target_score,learning_rate,batch_size,gamma,first_hid,second_hid,epsilon_decay
run_1,230,-70.6530488845589,250,0.0005,512,0.99,200,100,0.995
run_1,235,-228.55616012538113,250,0.0005,512,0.99,200,100,0.995
run_1,240,-41.694270054847024,250,0.0005,512,0.99,200,100,0.995
run_1,245,-83.54335052247978,250,0.0005,512,0.99,200,100,0.995
run_1,250,-25.6464435201104,250,0.0005,512,0.99,200,100,0.995
run_1,255,-27.125415635954,250,0.0005,512,0.99,200,100,0.995
run_1,260,-78.32025241312638,250,0.0005,512,0.99,200,100,0.995
run_1,265,-15.732282317147684,250,0.0005,512,0.99,200,100,0.995
run_1,270,-103.22982131142892,250,0.0005,512,0.99,200,100,0.995
run_1,275,-17.108366676020143,250,0.0005,512,0.99,200,100,0.995
run_1,280,161.2629982926394,250,0.0005,512,0.99,200,100,0.995
run_1,285,-49.90558574476311,250,0.0005,512,0.99,200,100,0.995
run_1,290,220.2964391392755,250,0.0005,512,0.99,200,100,0.995
run_1,295,130.1722764219848,250,0.0005,512,0.99,200,100,0.995
run_1,300,175.96010559815758,250,0.0005,512,0.99,200,100,0.995
run_1,305,208.66573648752333,250,0.0005,512,0.99,200,100,0.995
run_1,310,78.92650254719983,250,0.0005,512,0.99,200,100,0.995
run_1,315,161.02572975038817,250,0.0005,512,0.99,200,100,0.995
run_1,320,-91.32673257969866,250,0.0005,512,0.99,200,100,0.995
run_1,325,-114.86851297728258,250,0.0005,512,0.99,200,100,0.995
run_1,330,224.0632542126751,250,0.0005,512,0.99,200,100,0.995
run_1,335,227.10400124538532,250,0.0005,512,0.99,200,100,0.995
run_1,340,246.18175765447168,250,0.0005,512,0.99,200,100,0.995
run_1,345,177.1006255399728,250,0.0005,512,0.99,200,100,0.995
run_1,350,145.948888304046,250,0.0005,512,0.99,200,100,0.995
run_1,355,235.1525712401787,250,0.0005,512,0.99,200,100,0.995
run_1,360,157.829902569531,250,0.0005,512,0.99,200,100,0.995
run_1,365,77.56876689233916,250,0.0005,512,0.99,200,100,0.995
run_1,370,-12.644439771920895,250,0.0005,512,0.99,200,100,0.995
run_1,375,244.21100365797048,250,0.0005,512,0.99,200,100,0.995
run_1,380,202.07032487381255,250,0.0005,512,0.99,200,100,0.995
run_1,385,230.56771746398036,250,0.0005,512,0.99,200,100,0.995
run_1,390,143.45220442832505,250,0.0005,512,0.99,200,100,0.995
run_1,395,214.1872424759501,250,0.0005,512,0.99,200,100,0.995
run_1,400,262.5935555783553,250,0.0005,512,0.99,200,100,0.995
run_10,5,-659.6394994097648,250,0.0005,512,0.99,200,100,0.995
run_10,10,-131.70204724635244,250,0.0005,512,0.99,200,100,0.995
run_10,15,-353.85685594170775,250,0.0005,512,0.99,200,100,0.995
run_10,20,-261.8691580534247,250,0.0005,512,0.99,200,100,0.995
run_10,25,-227.45337050616186,250,0.0005,512,0.99,200,100,0.995
run_10,30,-213.02790675744745,250,0.0005,512,0.99,200,100,0.995
run_10,35,-182.5139480685747,250,0.0005,512,0.99,200,100,0.995
run_10,40,-169.74012047317646,250,0.0005,512,0.99,200,100,0.995
run_10,45,-174.898409646508,250,0.0005,512,0.99,200,100,0.995
run_10,50,-250.9401203818899,250,0.0005,512,0.99,200,100,0.995
run_10,55,-233.6807469825936,250,0.0005,512,0.99,200,100,0.995
run_10,60,-232.23806571513327,250,0.0005,512,0.99,200,100,0.995
run_10,65,-269.8682235886296,250,0.0005,512,0.99,200,100,0.995
run_10,70,-354.7722830592926,250,0.0005,512,0.99,200,100,0.995
run_10,75,-278.68545885040004,250,0.0005,512,0.99,200,100,0.995
run_10,80,-213.20224803552546,250,0.0005,512,0.99,200,100,0.995
run_10,85,-288.4366590719087,250,0.0005,512,0.99,200,100,0.995
run_10,90,-305.0689481897303,250,0.0005,512,0.99,200,100,0.995
run_10,95,-338.72116381639717,250,0.0005,512,0.99,200,100,0.995
run_10,100,-297.2068867173533,250,0.0005,512,0.99,200,100,0.995
run_10,105,-266.70815407006995,250,0.0005,512,0.99,200,100,0.995
run_10,110,-287.5031068614765,250,0.0005,512,0.99,200,100,0.995
run_10,115,-222.85682345449965,250,0.0005,512,0.99,200,100,0.995
run_10,120,-174.8230033839497,250,0.0005,512,0.99,200,100,0.995
run_10,125,-153.89787950502605,250,0.0005,512,0.99,200,100,0.995
run_10,130,-145.65015837166794,250,0.0005,512,0.99,200,100,0.995
run_10,135,-117.1701392221858,250,0.0005,512,0.99,200,100,0.995
run_10,140,-95.0101292866523,250,0.0005,512,0.99,200,100,0.995
run_10,145,-108.61554662252146,250,0.0005,512,0.99,200,100,0.995
run_10,150,-55.675573390048854,250,0.0005,512,0.99,200,100,0.995
run_10,155,-62.64649038592061,250,0.0005,512,0.99,200,100,0.995
run_10,160,-42.19010626629036,250,0.0005,512,0.99,200,100,0.995
run_10,165,-43.41918300287626,250,0.0005,512,0.99,200,100,0.995
run_10,170,-12.956181650750096,250,0.0005,512,0.99,200,100,0.995
run_10,175,-7.285163775743305,250,0.0005,512,0.99,200,100,0.995
run_10,180,114.2018448882923,250,0.0005,512,0.99,200,100,0.995
run_10,185,45.73292639380996,250,0.0005,512,0.99,200,100,0.995
run_10,190,30.37872054617899,250,0.0005,512,0.99,200,100,0.995
run_10,195,118.83150970496726,250,0.0005,512,0.99,200,100,0.995
run_10,200,212.01527032767981,250,0.0005,512,0.99,200,100,0.995
run_10,205,202.15079828696997,250,0.0005,512,0.99,200,100,0.995
run_10,210,102.64515951906087,250,0.0005,512,0.99,200,100,0.995
run_10,215,164.80391675607285,250,0.0005,512,0.99,200,100,0.995
run_10,220,166.56174634792356,250,0.0005,512,0.99,200,100,0.995
run_10,225,47.07619200585327,250,0.0005,512,0.99,200,100,0.995
run_10,230,-16.793345390513952,250,0.0005,512,0.99,200,100,0.995
run_10,235,169.76313878988265,250,0.0005,512,0.99,200,100,0.995
run_10,240,140.7564693182665,250,0.0005,512,0.99,200,100,0.995
run_10,245,169.45577495197946,250,0.0005,512,0.99,200,100,0.995
run_10,250,-26.493140488173736,250,0.0005,512,0.99,200,100,0.995
run_10,255,143.6210148664175,250,0.0005,512,0.99,200,100,0.995
run_10,260,203.02918490129792,250,0.0005,512,0.99,200,100,0.995
run_10,265,134.70251553926732,250,0.0005,512,0.99,200,100,0.995
run_10,270,164.90997927238652,250,0.0005,512,0.99,200,100,0.995
run_10,275,209.288677082723,250,0.0005,512,0.99,200,100,0.995
run_10,280,172.53271748232905,250,0.0005,512,0.99,200,100,0.995
run_10,285,0.3970748397614258,250,0.0005,512,0.99,200,100,0.995
run_10,290,97.03317860514797,250,0.0005,512,0.99,200,100,0.995
run_10,295,194.26788732100076,250,0.0005,512,0.99,200,100,0.995
run_10,300,69.62300572215983,250,0.0005,512,0.99,200,100,0.995
run_10,305,129.80319633077795,250,0.0005,512,0.99,200,100,0.995
run_10,310,147.5175268142751,250,0.0005,512,0.99,200,100,0.995
run_10,315,22.731838907442732,250,0.0005,512,0.99,200,100,0.995
run_10,320,154.90784963771029,250,0.0005,512,0.99,200,100,0.995
run_10,325,155.68409245309994,250,0.0005,512,0.99,200,100,0.995
run_10,330,199.71937508786448,250,0.0005,512,0.99,200,100,0.995
run_10,335,168.8358159703556,250,0.0005,512,0.99,200,100,0.995
run_10,340,167.20177454188354,250,0.0005,512,0.99,200,100,0.995
run_10,345,140.2496316682559,250,0.0005,512,0.99,200,100,0.995
run_10,350,237.84882202065214,250,0.0005,512,0.99,200,100,0.995
run_10,355,220.71714943743672,250,0.0005,512,0.99,200,100,0.995
run_10,360,208.7590294915898,250,0.0005,512,0.99,200,100,0.995
run_10,365,235.23655785832807,250,0.0005,512,0.99,200,100,0.995
run_10,370,232.11343373837263,250,0.0005,512,0.99,200,100,0.995
run_10,375,117.58578792857982,250,0.0005,512,0.99,200,100,0.995
run_10,380,149.6290612582556,250,0.0005,512,0.99,200,100,0.995
run_10,385,193.73170927621237,250,0.0005,512,0.99,200,100,0.995
run_10,390,141.08456992551405,250,0.0005,512,0.99,200,100,0.995
run_10,395,93.11768626131114,250,0.0005,512,0.99,200,100,0.995
run_10,400,29.199931537292876,250,0.0005,512,0.99,200,100,0.995
run_10,405,234.81069896183413,250,0.0005,512,0.99,200,100,0.995
run_10,410,168.4127905290536,250,0.0005,512,0.99,200,100,0.995
run_10,415,75.10891414960615,250,0.0005,512,0.99,200,100,0.995
run_10,420,124.73233888440718,250,0.0005,512,0.99,200,100,0.995
run_10,425,174.37095001380425,250,0.0005,512,0.99,200,100,0.995
run_10,430,208.46093669857606,250,0.0005,512,0.99,200,100,0.995
run_10,435,204.9520057049868,250,0.0005,512,0.99,200,100,0.995
run_10,440,178.8424848893406,250,0.0005,512,0.99,200,100,0.995
run_10,445,178.95295993625112,250,0.0005,512,0.99,200,100,0.995
run_10,450,141.90464617599582,250,0.0005,512,0.99,200,100,0.995
run_10,455,238.80958119958208,250,0.0005,512,0.99,200,100,0.995
run_10,460,243.19164565956424,250,0.0005,512,0.99,200,100,0.995
run_10,465,212.97666028466506,250,0.0005,512,0.99,200,100,0.995
run_10,470,220.7005366186169,250,0.0005,512,0.99,200,100,0.995
run_10,475,256.33305826283333,250,0.0005,512,0.99,200,100,0.995
run_11,5,-139.6376021430363,250,0.0005,512,0.99,200,100,0.995
run_11,10,-701.284315017429,250,0.0005,512,0.99,200,100,0.995
run_11,15,-228.2573650901924,250,0.0005,512,0.99,200,100,0.995
run_11,20,-126.8898390851717,250,0.0005,512,0.99,200,100,0.995
run_11,25,-125.00196499344065,250,0.0005,512,0.99,200,100,0.995
run_11,30,-164.96034704771108,250,0.0005,512,0.99,200,100,0.995
run_11,35,-270.1438286751456,250,0.0005,512,0.99,200,100,0.995
run_11,40,-215.5523941993925,250,0.0005,512,0.99,200,100,0.995
run_11,45,-221.94948221590784,250,0.0005,512,0.99,200,100,0.995
run_11,50,-175.85764068773423,250,0.0005,512,0.99,200,100,0.995
run_11,55,-157.8824385324739,250,0.0005,512,0.99,200,100,0.995
run_11,60,-189.31462843722093,250,0.0005,512,0.99,200,100,0.995
run_11,65,-76.22747381043743,250,0.0005,512,0.99,200,100,0.995
run_11,70,-131.02694877886748,250,0.0005,512,0.99,200,100,0.995
run_11,75,-37.77708436511209,250,0.0005,512,0.99,200,100,0.995
run_11,80,-52.14650082514432,250,0.0005,512,0.99,200,100,0.995
run_11,85,53.26418344274175,250,0.0005,512,0.99,200,100,0.995
run_11,90,-3.61031336766827,250,0.0005,512,0.99,200,100,0.995
run_11,95,30.544007751422736,250,0.0005,512,0.99,200,100,0.995
run_11,100,-58.56247017085026,250,0.0005,512,0.99,200,100,0.995
run_11,105,-60.64493456149491,250,0.0005,512,0.99,200,100,0.995
run_11,110,-106.1886728284571,250,0.0005,512,0.99,200,100,0.995
run_11,115,-88.16773585917682,250,0.0005,512,0.99,200,100,0.995
run_11,120,-143.18939130989517,250,0.0005,512,0.99,200,100,0.995
run_11,125,-186.35722458027266,250,0.0005,512,0.99,200,100,0.995
run_11,130,-131.1618916769022,250,0.0005,512,0.99,200,100,0.995
run_11,135,-150.5097808170131,250,0.0005,512,0.99,200,100,0.995
run_11,140,-180.3829157034971,250,0.0005,512,0.99,200,100,0.995
run_11,145,-200.64292837075953,250,0.0005,512,0.99,200,100,0.995
run_11,150,-148.23246699476,250,0.0005,512,0.99,200,100,0.995
run_11,155,-52.443006615924105,250,0.0005,512,0.99,200,100,0.995
run_11,160,-30.845420388871048,250,0.0005,512,0.99,200,100,0.995
run_11,165,-22.473992563329755,250,0.0005,512,0.99,200,100,0.995
run_11,170,-4.64691708068337,250,0.0005,512,0.99,200,100,0.995
run_11,175,-2.0983253812881535,250,0.0005,512,0.99,200,100,0.995
run_11,180,-9.692756370483494,250,0.0005,512,0.99,200,100,0.995
run_11,185,13.59004689089343,250,0.0005,512,0.99,200,100,0.995
run_11,190,30.18427214283215,250,0.0005,512,0.99,200,100,0.995
run_11,195,95.50227987448191,250,0.0005,512,0.99,200,100,0.995
run_11,200,186.68580931261187,250,0.0005,512,0.99,200,100,0.995
run_11,205,206.28610827467188,250,0.0005,512,0.99,200,100,0.995
run_11,210,219.55521582294955,250,0.0005,512,0.99,200,100,0.995
run_11,215,177.97584170334872,250,0.0005,512,0.99,200,100,0.995
run_11,220,193.50427001029382,250,0.0005,512,0.99,200,100,0.995
run_11,225,150.38980424038266,250,0.0005,512,0.99,200,100,0.995
run_11,230,87.16545847924208,250,0.0005,512,0.99,200,100,0.995
run_11,235,200.57441096530505,250,0.0005,512,0.99,200,100,0.995
run_11,240,83.93951364512164,250,0.0005,512,0.99,200,100,0.995
run_11,245,185.4329403504991,250,0.0005,512,0.99,200,100,0.995
run_11,250,-396.2289189206641,250,0.0005,512,0.99,200,100,0.995
run_11,255,241.7892813124268,250,0.0005,512,0.99,200,100,0.995
run_11,260,168.09673842985862,250,0.0005,512,0.99,200,100,0.995
run_11,265,180.312421272207,250,0.0005,512,0.99,200,100,0.995
run_11,270,189.32721461465462,250,0.0005,512,0.99,200,100,0.995
run_11,275,228.88757329493902,250,0.0005,512,0.99,200,100,0.995
run_11,280,213.29073045329332,250,0.0005,512,0.99,200,100,0.995
run_11,285,-392.41909431200986,250,0.0005,512,0.99,200,100,0.995
run_11,290,245.70244348258083,250,0.0005,512,0.99,200,100,0.995
run_11,295,-199.38390836639206,250,0.0005,512,0.99,200,100,0.995
run_11,300,204.21215030310913,250,0.0005,512,0.99,200,100,0.995
run_11,305,250.11705272780736,250,0.0005,512,0.99,200,100,0.995
run_12,5,-491.3318203227517,250,0.0005,512,0.99,200,100,0.995
run_12,10,-559.8152658749474,250,0.0005,512,0.99,200,100,0.995
run_12,15,-539.6553422638639,250,0.0005,512,0.99,200,100,0.995
run_12,20,-442.09174612771295,250,0.0005,512,0.99,200,100,0.995
run_12,25,-402.8456575904554,250,0.0005,512,0.99,200,100,0.995
run_12,30,-487.81487579746107,250,0.0005,512,0.99,200,100,0.995
run_12,35,-244.42906173677852,250,0.0005,512,0.99,200,100,0.995
run_12,40,-174.21826514269085,250,0.0005,512,0.99,200,100,0.995
run_12,45,-136.46940378080734,250,0.0005,512,0.99,200,100,0.995
run_12,50,-183.14203585701938,250,0.0005,512,0.99,200,100,0.995
run_12,55,-179.56831266692328,250,0.0005,512,0.99,200,100,0.995
run_12,60,-207.809910016902,250,0.0005,512,0.99,200,100,0.995
run_12,65,-177.42852693951042,250,0.0005,512,0.99,200,100,0.995
run_12,70,-165.96103162952767,250,0.0005,512,0.99,200,100,0.995
run_12,75,-144.1807621291058,250,0.0005,512,0.99,200,100,0.995
run_12,80,-142.81362367692563,250,0.0005,512,0.99,200,100,0.995
run_12,85,-147.67040655359784,250,0.0005,512,0.99,200,100,0.995
run_12,90,-159.54811752730737,250,0.0005,512,0.99,200,100,0.995
run_12,95,-189.50416531452603,250,0.0005,512,0.99,200,100,0.995
run_12,100,-170.88306670854806,250,0.0005,512,0.99,200,100,0.995
run_12,105,-173.78517824357897,250,0.0005,512,0.99,200,100,0.995
run_12,110,-153.09436448764612,250,0.0005,512,0.99,200,100,0.995
run_12,115,-119.61487217921994,250,0.0005,512,0.99,200,100,0.995
run_12,120,-145.02057147061467,250,0.0005,512,0.99,200,100,0.995
run_12,125,-213.9045938517907,250,0.0005,512,0.99,200,100,0.995
run_12,130,-135.08189169050664,250,0.0005,512,0.99,200,100,0.995
run_12,135,-169.30789836583295,250,0.0005,512,0.99,200,100,0.995
run_12,140,-132.35147728983168,250,0.0005,512,0.99,200,100,0.995
run_12,145,-137.9053143334501,250,0.0005,512,0.99,200,100,0.995
run_12,150,-116.24720085657108,250,0.0005,512,0.99,200,100,0.995
run_12,155,-99.42972431901228,250,0.0005,512,0.99,200,100,0.995
run_12,160,-90.61997553791896,250,0.0005,512,0.99,200,100,0.995
run_12,165,-62.08990693499008,250,0.0005,512,0.99,200,100,0.995
run_12,170,-25.0383625115008,250,0.0005,512,0.99,200,100,0.995
run_12,175,-52.0332949936989,250,0.0005,512,0.99,200,100,0.995
run_12,180,-14.116291933809952,250,0.0005,512,0.99,200,100,0.995
run_12,185,-9.737009965577629,250,0.0005,512,0.99,200,100,0.995
run_12,190,-14.72172640951309,250,0.0005,512,0.99,200,100,0.995
run_12,195,-5.839968226310002,250,0.0005,512,0.99,200,100,0.995
run_12,200,-25.49716076945223,250,0.0005,512,0.99,200,100,0.995
run_12,205,-33.44113201480139,250,0.0005,512,0.99,200,100,0.995
run_12,210,-22.500876739810078,250,0.0005,512,0.99,200,100,0.995
run_12,215,-17.67226937991242,250,0.0005,512,0.99,200,100,0.995
run_12,220,105.5451702385354,250,0.0005,512,0.99,200,100,0.995
run_12,225,205.87812502274673,250,0.0005,512,0.99,200,100,0.995
run_12,230,68.43463224597647,250,0.0005,512,0.99,200,100,0.995
run_12,235,184.77272642396534,250,0.0005,512,0.99,200,100,0.995
run_12,240,170.32115399518926,250,0.0005,512,0.99,200,100,0.995
run_12,245,204.58574107679595,250,0.0005,512,0.99,200,100,0.995
run_12,250,165.92821926824757,250,0.0005,512,0.99,200,100,0.995
run_12,255,199.4388478232957,250,0.0005,512,0.99,200,100,0.995
run_12,260,164.86284855625928,250,0.0005,512,0.99,200,100,0.995
run_12,265,75.89117821066796,250,0.0005,512,0.99,200,100,0.995
run_12,270,82.44497411993238,250,0.0005,512,0.99,200,100,0.995
run_12,275,219.74520932829282,250,0.0005,512,0.99,200,100,0.995
run_12,280,222.823896549097,250,0.0005,512,0.99,200,100,0.995
run_12,285,156.3994845022686,250,0.0005,512,0.99,200,100,0.995
run_12,290,180.8357486184836,250,0.0005,512,0.99,200,100,0.995
run_12,295,199.59892672370069,250,0.0005,512,0.99,200,100,0.995
run_12,300,198.5678380659122,250,0.0005,512,0.99,200,100,0.995
run_12,305,154.23171194037528,250,0.0005,512,0.99,200,100,0.995
run_12,310,128.5905437143076,250,0.0005,512,0.99,200,100,0.995
run_12,315,91.59802114422635,250,0.0005,512,0.99,200,100,0.995
run_12,320,186.75897963201837,250,0.0005,512,0.99,200,100,0.995
run_12,325,120.9771564271565,250,0.0005,512,0.99,200,100,0.995
run_12,330,223.14081808305463,250,0.0005,512,0.99,200,100,0.995
run_12,335,128.30004157206093,250,0.0005,512,0.99,200,100,0.995
run_12,340,143.25761794076067,250,0.0005,512,0.99,200,100,0.995
run_12,345,186.79861636924392,250,0.0005,512,0.99,200,100,0.995
run_12,350,221.71964564448876,250,0.0005,512,0.99,200,100,0.995
run_12,355,224.08209320926107,250,0.0005,512,0.99,200,100,0.995
run_12,360,213.76356558349852,250,0.0005,512,0.99,200,100,0.995
run_12,365,209.47034804465483,250,0.0005,512,0.99,200,100,0.995
run_12,370,104.6640630919652,250,0.0005,512,0.99,200,100,0.995
run_12,375,173.12580979372996,250,0.0005,512,0.99,200,100,0.995
run_12,380,14.497451462869332,250,0.0005,512,0.99,200,100,0.995
run_12,385,141.61711521064882,250,0.0005,512,0.99,200,100,0.995
run_12,390,189.42572756082242,250,0.0005,512,0.99,200,100,0.995
run_12,395,198.13932966496182,250,0.0005,512,0.99,200,100,0.995
run_12,400,158.94353185147702,250,0.0005,512,0.99,200,100,0.995
run_12,405,145.86812307913632,250,0.0005,512,0.99,200,100,0.995
run_12,410,216.77442707435898,250,0.0005,512,0.99,200,100,0.995
run_12,415,187.31523328279366,250,0.0005,512,0.99,200,100,0.995
run_12,420,226.55420278132874,250,0.0005,512,0.99,200,100,0.995
run_12,425,231.66932624605232,250,0.0005,512,0.99,200,100,0.995
run_12,430,124.35727502335256,250,0.0005,512,0.99,200,100,0.995
run_12,435,242.10381746563408,250,0.0005,512,0.99,200,100,0.995
run_12,440,228.67753450830597,250,0.0005,512,0.99,200,100,0.995
run_12,445,238.84688042859898,250,0.0005,512,0.99,200,100,0.995
run_12,450,260.5188071183669,250,0.0005,512,0.99,200,100,0.995
run_13,5,-542.9713172071135,250,0.0005,512,0.99,200,100,0.995
run_13,10,-1073.4657865604179,250,0.0005,512,0.99,200,100,0.995
run_13,15,-280.26230157794276,250,0.0005,512,0.99,200,100,0.995
run_13,20,-179.61441069192412,250,0.0005,512,0.99,200,100,0.995
run_13,25,-630.3035226037632,250,0.0005,512,0.99,200,100,0.995
run_13,30,-252.06028911572986,250,0.0005,512,0.99,200,100,0.995
run_13,35,-169.1243593083273,250,0.0005,512,0.99,200,100,0.995
run_13,40,-109.35587221766627,250,0.0005,512,0.99,200,100,0.995
run_13,45,-153.5541551375313,250,0.0005,512,0.99,200,100,0.995
run_13,50,-152.20676489714083,250,0.0005,512,0.99,200,100,0.995
run_13,55,-219.09422745844932,250,0.0005,512,0.99,200,100,0.995
run_13,60,-246.4411630586193,250,0.0005,512,0.99,200,100,0.995
run_13,65,-109.55451781368174,250,0.0005,512,0.99,200,100,0.995
run_13,70,-128.3837508512773,250,0.0005,512,0.99,200,100,0.995
run_13,75,-222.38325113260484,250,0.0005,512,0.99,200,100,0.995
run_13,80,-247.98415259416706,250,0.0005,512,0.99,200,100,0.995
run_13,85,-230.06563563639702,250,0.0005,512,0.99,200,100,0.995
run_13,90,-180.0934610366623,250,0.0005,512,0.99,200,100,0.995
run_13,95,-248.03946932018897,250,0.0005,512,0.99,200,100,0.995
run_13,100,-157.67886130037118,250,0.0005,512,0.99,200,100,0.995
run_13,105,-133.95710949789486,250,0.0005,512,0.99,200,100,0.995
run_13,110,-56.577384774267934,250,0.0005,512,0.99,200,100,0.995
run_13,115,-52.46893910318236,250,0.0005,512,0.99,200,100,0.995
run_13,120,-123.94217590266055,250,0.0005,512,0.99,200,100,0.995
run_13,125,-200.40636875660363,250,0.0005,512,0.99,200,100,0.995
run_13,130,-115.61953406876225,250,0.0005,512,0.99,200,100,0.995
run_13,135,-162.27968717429636,250,0.0005,512,0.99,200,100,0.995
run_13,140,-77.97513488587677,250,0.0005,512,0.99,200,100,0.995
run_13,145,-71.92861605251491,250,0.0005,512,0.99,200,100,0.995
run_13,150,-67.85022438829333,250,0.0005,512,0.99,200,100,0.995
run_13,155,-42.704180568249164,250,0.0005,512,0.99,200,100,0.995
run_13,160,-37.3905491252781,250,0.0005,512,0.99,200,100,0.995
run_13,165,-35.01513738402877,250,0.0005,512,0.99,200,100,0.995
run_13,170,-15.662584416820511,250,0.0005,512,0.99,200,100,0.995
run_13,175,-120.11796881687648,250,0.0005,512,0.99,200,100,0.995
run_13,180,-37.943497198351146,250,0.0005,512,0.99,200,100,0.995
run_13,185,-55.897374358615046,250,0.0005,512,0.99,200,100,0.995
run_13,190,-6.75417783278373,250,0.0005,512,0.99,200,100,0.995
run_13,195,-11.245865270048649,250,0.0005,512,0.99,200,100,0.995
run_13,200,32.25134401624944,250,0.0005,512,0.99,200,100,0.995
run_13,205,9.119729579834718,250,0.0005,512,0.99,200,100,0.995
run_13,210,79.71857991862062,250,0.0005,512,0.99,200,100,0.995
run_13,215,135.88576666522724,250,0.0005,512,0.99,200,100,0.995
run_13,220,147.2019150091332,250,0.0005,512,0.99,200,100,0.995
run_13,225,59.39002943874434,250,0.0005,512,0.99,200,100,0.995
run_13,230,146.17351697032626,250,0.0005,512,0.99,200,100,0.995
run_13,235,184.28682896397274,250,0.0005,512,0.99,200,100,0.995
run_13,240,118.91077393167348,250,0.0005,512,0.99,200,100,0.995
run_13,245,63.73245074286497,250,0.0005,512,0.99,200,100,0.995
run_13,250,103.95888738744577,250,0.0005,512,0.99,200,100,0.995
run_13,255,-52.56817186292871,250,0.0005,512,0.99,200,100,0.995
run_13,260,154.2378297227725,250,0.0005,512,0.99,200,100,0.995
run_13,265,-13.119262181869582,250,0.0005,512,0.99,200,100,0.995
run_13,270,-18.285358574180517,250,0.0005,512,0.99,200,100,0.995
run_13,275,86.25345596115706,250,0.0005,512,0.99,200,100,0.995
run_13,280,191.32594315675846,250,0.0005,512,0.99,200,100,0.995
run_13,285,114.34729904134656,250,0.0005,512,0.99,200,100,0.995
run_13,290,146.55213042005127,250,0.0005,512,0.99,200,100,0.995
run_13,295,200.54105012972076,250,0.0005,512,0.99,200,100,0.995
run_13,300,215.59294964998725,250,0.0005,512,0.99,200,100,0.995
run_13,305,237.6979551129663,250,0.0005,512,0.99,200,100,0.995
run_13,310,203.64981022102742,250,0.0005,512,0.99,200,100,0.995
run_13,315,227.6604403965925,250,0.0005,512,0.99,200,100,0.995
run_13,320,195.6121953059263,250,0.0005,512,0.99,200,100,0.995
